dm_1 foto_1 straaling_1 temp_1 lai_1 meldug_1 lai_0 dm_2 foto_2 straaling_2 temp_2 lai_2 meldug_2 dm_3 foto_3 straaling_3 temp_3 lai_3 meldug_3 dm_4 foto_4 straaling_4 temp_4 lai_4 meldug_4 mikro_1 middel_1 mikro_2 middel_2 mikro_3 middel_3 nedboer_1 nedboer_2 nedboer_3 udbytte
13 9 1 0 3 8 7 23 9 2 3 3 6 33 10 1 3 2 2 38 7 1 1 1 5 1 0 3 1 3 0 2 2 2 32
13 9 1 1 4 5 4 24 10 1 1 4 2 45 15 1 3 3 0 49 7 0 2 1 0 3 2 2 3 2 3 1 1 0 42
8 7 0 2 3 4 4 14 7 1 1 2 0 31 14 1 2 2 0 42 9 0 3 1 0 1 3 1 1 3 3 1 2 2 36
21 14 2 3 6 4 6 42 16 3 1 5 0 64 17 2 2 3 0 66 7 0 1 1 0 2 2 0 2 2 2 0 0 0 56
14 10 1 0 3 5 3 25 8 2 2 3 0 40 13 2 2 2 0 38 4 0 1 0 0 2 1 0 3 3 0 0 0 1 33
15 10 1 1 4 2 4 30 12 2 1 4 0 57 20 2 1 3 0 63 10 1 2 1 0 2 2 0 0 0 2 0 1 1 54
9 8 1 1 3 1 4 25 11 2 3 3 0 42 13 1 2 2 1 33 0 0 2 0 0 1 1 3 0 3 2 1 2 1 28
10 7 2 1 1 8 6 11 4 1 1 1 3 25 10 2 2 1 3 18 0 0 3 0 6 0 1 0 0 2 0 0 0 0 16
16 12 1 0 5 0 6 31 12 2 3 5 0 57 19 3 2 3 0 61 7 0 1 1 0 0 3 2 3 3 3 0 0 1 52
12 10 1 3 4 0 4 30 13 2 1 4 0 49 16 2 2 3 0 55 9 1 1 1 0 3 1 2 3 3 0 2 1 2 47
11 8 1 1 3 5 3 17 6 1 1 2 7 23 6 1 3 1 6 22 3 1 3 0 5 2 0 1 0 2 0 0 2 0 18
21 15 2 0 7 3 6 32 11 2 2 7 3 58 19 2 2 4 0 75 15 1 1 2 0 1 0 3 1 1 3 2 2 1 64
14 11 2 2 4 5 4 23 9 1 1 3 5 39 13 1 2 2 0 41 5 0 2 1 0 2 0 1 3 0 3 0 1 1 35
12 9 1 1 3 4 3 23 8 2 1 2 0 31 8 2 2 1 0 25 1 0 3 0 0 1 2 0 3 3 3 0 0 2 21
12 9 1 1 5 2 5 25 10 2 3 5 0 46 17 1 2 3 0 51 9 0 2 1 0 0 1 1 0 3 1 1 2 2 43
13 9 1 2 4 5 4 28 11 2 1 4 0 40 12 1 2 2 0 55 13 2 1 1 0 3 1 3 3 1 2 0 2 2 46
7 6 0 1 2 7 3 16 8 2 2 2 2 24 8 1 1 1 0 25 4 1 3 0 0 1 3 2 3 0 3 2 1 0 21
20 13 2 2 7 3 7 35 12 2 1 6 6 58 18 1 2 4 1 62 9 1 1 1 0 2 0 1 2 3 2 0 2 2 53
13 9 2 1 3 6 4 26 10 2 2 3 0 50 18 3 2 2 0 60 10 0 1 1 0 1 2 1 0 2 1 2 0 0 51
19 13 2 2 6 6 6 31 10 1 1 5 0 52 17 1 1 3 0 54 6 1 1 1 0 0 3 2 0 1 0 1 0 2 46
12 9 2 3 6 1 6 37 16 3 0 6 0 63 20 3 1 4 0 69 9 1 1 1 0 2 3 1 1 1 1 0 1 2 59
9 7 2 1 2 7 3 22 10 2 2 2 2 31 9 1 1 1 3 32 4 1 2 0 0 0 1 1 0 0 1 0 2 0 27
14 10 1 2 7 4 6 30 12 2 0 7 0 63 23 2 2 5 0 68 9 1 3 1 0 1 3 0 2 3 1 1 0 1 58
19 13 2 2 7 2 6 33 11 1 1 7 0 64 23 2 2 5 0 73 10 1 2 1 0 0 3 1 1 2 0 1 1 1 62
10 8 1 3 5 3 5 25 11 2 2 4 6 46 16 2 2 2 6 52 9 0 2 1 0 3 0 1 0 2 3 1 1 1 44
13 9 2 1 3 5 3 30 13 2 0 3 3 48 14 2 2 2 1 52 6 0 3 1 0 3 1 1 0 3 2 1 2 2 45
22 14 3 3 7 0 6 33 10 1 3 7 0 60 20 2 2 4 0 65 8 0 2 1 0 3 1 3 2 1 0 2 2 2 56
22 15 3 3 5 2 5 33 9 1 1 5 5 58 18 1 2 4 0 73 13 1 1 1 0 3 0 1 1 0 1 1 1 1 62
19 13 2 1 4 3 4 27 8 1 3 4 3 48 15 0 2 3 1 53 9 0 1 1 0 1 0 3 2 1 1 2 2 2 45
14 10 1 0 3 7 5 23 9 1 2 3 5 36 12 1 1 2 2 45 10 2 3 1 0 0 0 3 1 1 2 0 2 2 38
22 14 3 1 5 2 6 31 9 1 1 4 0 53 17 2 2 3 0 57 7 0 2 1 0 1 0 0 2 1 1 2 0 2 48
7 6 0 0 5 0 6 21 10 1 2 5 0 44 17 2 3 3 0 57 12 1 1 1 0 0 1 0 3 3 3 1 0 2 48
13 10 2 1 2 8 5 19 7 1 2 2 3 25 7 1 3 1 0 18 0 0 1 0 0 2 3 0 1 3 2 0 1 1 16
12 9 0 0 5 6 6 27 11 2 0 6 0 59 22 2 2 4 0 64 8 1 2 1 0 1 3 1 3 1 1 1 2 1 54
20 13 2 1 6 4 6 37 12 2 1 5 0 61 18 2 2 4 0 70 11 1 3 1 0 0 1 3 0 0 2 1 2 0 60
13 11 1 0 6 5 6 30 12 2 2 7 0 54 18 1 2 4 0 66 11 0 1 2 0 0 3 2 1 0 0 0 0 0 56
14 10 2 3 5 2 5 23 8 0 1 5 0 42 15 1 2 3 0 46 8 1 2 1 0 2 2 0 1 3 0 0 1 1 39
11 8 1 3 7 0 6 30 13 3 2 6 0 48 15 1 1 3 0 51 6 0 2 1 0 2 1 2 2 1 2 0 0 1 44
0 0 3 1 0 8 6 0 0 3 1 0 3 0 0 1 2 0 0 0 0 0 1 0 0 3 3 1 2 3 1 2 1 2 0
7 7 1 1 3 7 5 21 10 1 0 3 3 39 14 1 2 3 0 42 6 0 2 1 0 1 1 0 1 1 2 1 0 1 35
13 9 1 3 7 1 7 28 11 1 1 6 0 49 15 0 3 4 0 57 11 1 3 2 0 3 3 3 0 3 1 1 2 2 49
6 6 0 3 4 5 4 17 9 1 3 4 3 37 15 3 3 3 0 49 12 1 2 1 0 2 2 2 2 3 3 0 0 2 42
0 0 2 1 0 8 3 2 4 3 3 0 1 0 0 0 1 0 0 0 0 2 1 0 0 1 3 3 2 1 3 2 1 2 0
17 12 1 1 7 5 7 31 10 1 1 6 0 51 16 1 1 4 0 59 9 0 1 1 0 1 2 0 0 0 2 2 1 1 50
17 12 3 1 4 7 5 38 14 2 1 4 5 53 13 1 2 3 0 65 11 0 1 1 0 1 1 1 2 1 0 2 2 2 56
10 8 1 1 3 0 4 20 9 3 3 2 0 26 8 2 1 1 0 22 2 1 3 0 0 1 2 3 3 2 1 0 1 0 19
13 10 1 1 6 4 6 26 11 1 0 5 0 51 18 2 2 3 0 55 7 0 1 1 0 0 3 1 3 3 2 0 1 2 47
15 11 2 0 5 0 5 29 11 2 1 4 0 44 14 1 1 3 0 57 12 1 2 1 0 1 1 3 0 0 3 2 1 0 49
13 10 1 1 4 3 4 26 9 1 0 4 4 47 15 3 1 2 6 37 0 1 2 0 8 2 0 1 0 3 0 0 1 1 31
23 16 3 1 5 2 5 36 10 2 3 5 0 60 18 1 1 3 0 63 8 0 2 1 0 3 3 3 2 1 2 0 0 1 54
19 13 2 1 6 5 6 35 12 3 3 6 0 58 17 2 2 4 0 67 10 1 2 2 0 1 3 1 1 2 2 1 2 1 57
24 16 3 1 4 5 4 37 11 2 1 3 0 55 14 2 1 2 0 58 6 1 2 1 0 2 1 3 0 3 1 0 1 1 49
8 7 1 3 3 4 3 18 9 2 3 2 7 25 8 1 1 1 2 18 0 1 3 0 0 2 0 3 3 3 3 0 1 1 15
17 13 2 0 5 4 5 27 10 2 3 5 0 58 22 2 1 3 0 66 10 1 1 1 0 0 3 2 3 1 2 0 0 1 56
7 6 1 1 1 8 7 13 7 2 1 1 3 6 0 2 1 0 0 3 0 0 1 0 0 2 2 1 2 0 2 0 2 0 3
11 8 0 3 6 4 7 24 10 0 1 6 1 55 22 2 1 4 0 59 8 1 1 1 0 2 2 1 0 0 0 0 1 1 50
11 8 1 1 3 7 6 21 9 2 1 3 4 33 11 1 3 2 0 41 8 1 2 1 0 1 2 1 1 3 1 1 1 2 35
20 13 2 2 7 0 6 29 8 1 2 6 0 46 14 1 3 4 0 51 8 0 2 1 0 2 0 1 0 2 3 0 2 0 43
13 10 1 1 3 4 3 26 10 2 1 3 0 40 12 1 3 2 0 46 8 0 2 1 0 1 3 1 0 3 3 2 2 1 39
12 8 0 1 5 6 6 24 10 2 3 5 3 46 17 2 2 3 3 46 6 0 1 1 2 3 2 3 0 2 0 1 1 0 39
9 8 0 1 6 4 6 22 10 1 1 5 1 50 19 2 1 4 2 61 10 1 3 1 4 2 1 0 0 3 0 0 1 2 52
0 0 1 2 0 8 5 0 1 2 2 0 8 0 2 1 2 0 0 0 2 1 1 0 0 2 0 2 3 3 1 1 0 2 0
12 9 1 1 4 2 4 24 10 1 2 4 0 45 15 1 1 3 0 50 7 1 2 1 0 1 3 3 0 2 1 2 2 1 43
16 11 1 2 6 4 7 32 12 2 2 5 0 50 15 1 1 4 0 64 12 0 1 1 1 3 3 2 2 3 0 1 0 1 55
0 0 2 1 0 8 4 0 0 1 0 0 8 1 3 2 2 0 8 0 0 1 2 0 4 1 0 0 0 2 1 2 1 0 0
13 10 1 3 6 5 6 25 9 1 1 5 1 43 15 1 1 3 0 46 7 0 3 1 0 3 1 1 0 0 2 2 2 0 39
13 9 1 2 7 1 7 29 11 1 2 7 0 57 19 2 2 5 0 70 14 0 3 2 0 1 0 0 0 0 1 1 0 0 59
11 9 1 1 4 7 5 15 6 1 1 1 8 9 0 2 2 0 5 5 1 1 1 0 0 2 0 0 2 1 1 1 1 2 4
7 7 0 1 5 4 6 29 15 3 1 5 3 54 19 2 1 3 6 52 3 1 2 0 8 1 0 2 0 3 0 2 0 2 44
13 9 1 2 5 5 5 33 14 2 0 5 1 53 16 2 2 3 1 61 11 2 3 1 0 3 2 1 0 2 2 1 2 1 52
11 9 1 1 6 5 6 22 9 1 1 6 4 50 19 3 3 4 6 59 10 2 2 1 7 1 0 3 0 2 0 2 2 1 50
10 8 1 1 3 2 3 21 8 1 1 3 0 43 16 2 2 2 0 54 11 2 1 1 0 2 3 0 2 1 1 0 1 2 46
19 13 2 2 5 0 6 32 10 2 2 4 0 51 14 0 2 2 0 45 1 1 2 0 0 3 2 2 1 2 1 2 1 0 38
12 9 1 1 6 4 6 21 8 1 3 4 7 42 16 2 3 3 2 49 9 0 2 1 0 2 0 2 1 3 3 0 1 1 41
13 10 1 1 7 0 7 27 11 1 1 6 0 57 21 2 2 4 0 58 6 1 2 1 0 0 3 1 0 3 3 0 1 2 49
0 1 1 0 0 8 6 0 2 1 2 0 5 0 2 2 2 0 6 0 0 0 2 0 3 0 3 1 0 2 3 1 2 1 0
6 6 0 2 4 7 5 20 11 2 2 4 3 47 18 1 2 3 6 54 8 1 2 1 2 1 3 2 0 3 3 2 1 1 46
14 10 2 1 3 6 4 19 7 1 1 3 3 39 16 2 1 3 0 44 8 0 3 1 0 3 2 1 2 1 1 1 1 1 38
12 9 1 3 5 6 7 34 16 3 0 5 2 53 15 1 1 4 0 53 6 1 2 1 0 2 2 1 2 3 2 0 1 2 45
16 11 2 2 4 4 4 26 9 2 2 4 4 49 18 2 1 3 0 58 10 0 2 1 0 0 0 1 2 2 0 0 1 0 49
10 9 1 1 6 0 5 22 9 1 2 5 0 42 15 0 2 3 0 44 7 0 1 1 0 0 2 3 1 3 2 0 2 2 37
6 6 0 3 4 4 4 20 10 1 1 3 6 34 12 2 3 2 4 41 8 1 3 1 0 2 0 3 2 3 3 0 2 2 35
10 9 2 1 2 8 6 21 8 2 2 2 5 31 10 1 2 1 0 25 0 0 2 0 0 0 1 1 3 2 1 1 1 0 21
12 9 2 3 5 6 6 32 14 2 1 5 2 56 17 2 2 3 2 59 7 1 1 1 0 1 2 1 0 2 1 2 2 1 50
9 7 1 3 3 4 3 20 9 1 1 3 0 37 14 1 3 2 0 47 11 1 3 1 0 2 1 1 0 2 1 0 2 0 40
10 8 1 1 3 8 6 21 10 2 2 3 5 36 11 0 2 2 1 46 10 1 3 1 0 3 2 2 3 3 1 0 0 2 39
10 8 1 1 3 7 4 24 10 2 1 3 4 38 11 1 3 2 3 44 7 0 2 1 0 3 2 0 0 3 3 2 1 2 38
14 10 1 1 4 1 4 27 10 1 0 4 1 54 19 1 1 3 0 56 7 0 1 1 0 0 0 0 3 1 1 0 0 2 48
13 9 1 0 5 2 6 33 14 2 0 5 1 54 16 3 3 3 0 65 12 1 2 1 0 1 1 1 1 2 0 1 2 0 56
14 10 2 2 5 2 5 27 11 2 1 5 0 48 16 1 3 3 0 53 9 1 1 1 0 0 1 1 1 3 0 0 2 2 45
8 8 1 1 4 7 6 18 8 1 3 4 1 33 12 0 2 3 0 42 10 1 1 1 0 1 2 3 1 0 0 2 1 0 36
12 9 1 1 4 1 4 22 9 1 2 4 0 43 16 2 3 3 0 50 9 0 2 1 0 0 3 0 0 3 1 0 0 2 42
15 11 2 3 4 3 4 28 11 2 1 4 0 51 17 2 1 3 0 61 11 1 2 1 0 2 1 2 1 3 2 0 0 2 52
10 8 1 1 3 1 4 23 10 2 1 3 0 44 15 1 3 2 0 46 6 1 1 1 0 3 1 1 0 3 2 2 2 1 39
11 10 2 1 5 6 6 24 10 2 2 5 1 54 20 1 1 3 0 65 11 1 1 1 0 3 3 3 1 0 3 1 2 0 56
18 13 2 0 6 1 6 41 15 3 0 5 0 59 16 1 3 4 0 60 6 1 2 1 0 0 2 1 0 3 2 0 2 1 51
10 8 1 1 3 1 3 20 9 1 1 3 0 39 14 3 2 2 0 30 0 0 2 0 0 0 2 3 3 0 3 0 2 0 25
11 9 1 2 7 5 6 22 9 1 2 6 2 51 20 2 3 5 0 57 7 0 3 1 0 3 2 3 2 3 2 1 2 2 48
12 9 1 1 3 6 4 24 10 1 1 4 2 50 18 1 3 3 1 56 8 1 2 1 4 0 2 3 2 2 0 0 2 0 48
17 12 1 1 7 1 6 28 10 1 3 7 0 56 21 2 3 5 0 71 15 1 2 2 0 1 1 3 2 2 3 2 2 0 60
16 11 2 1 4 7 6 27 9 1 3 3 2 48 16 1 2 3 0 53 7 1 3 1 0 3 3 2 3 3 3 1 0 2 45
17 12 2 1 4 4 5 31 11 3 2 4 0 58 19 2 1 3 0 68 11 1 3 1 0 3 2 0 1 3 0 2 0 1 58
17 11 2 1 3 0 3 32 11 2 2 4 0 56 18 1 2 3 0 60 8 1 2 1 0 1 0 3 0 2 3 0 2 0 51
16 12 3 1 5 5 5 25 8 1 3 4 1 47 16 1 2 3 5 54 8 0 1 1 0 0 1 3 0 3 1 0 2 2 46
9 7 1 0 2 5 3 16 7 0 1 3 1 36 15 1 1 2 0 34 3 1 3 0 0 3 3 1 0 1 2 2 2 2 29
12 9 1 2 5 0 4 26 11 2 2 5 0 52 19 2 2 3 0 66 13 1 2 1 0 2 2 0 2 0 0 0 1 1 56
11 9 1 1 6 3 6 35 16 3 2 6 0 64 20 2 2 4 0 67 7 0 1 1 0 3 1 3 2 3 1 2 1 1 57
5 6 1 2 1 8 7 11 7 2 1 1 0 21 8 2 1 1 0 16 0 0 3 0 0 0 2 0 3 2 1 0 0 1 13
15 11 2 1 4 1 4 29 11 2 3 4 0 43 12 2 2 2 0 42 5 0 2 1 0 3 2 3 3 3 2 2 2 2 36
16 11 2 1 5 3 6 26 9 2 2 4 1 50 17 1 0 3 0 56 8 0 1 1 0 0 1 0 3 1 2 1 0 1 47
17 12 2 0 5 6 6 28 9 1 0 4 2 57 21 3 3 3 0 57 6 0 1 1 0 0 1 0 2 3 3 0 0 2 49
12 9 1 2 4 1 5 28 11 2 1 3 0 43 13 2 2 2 0 46 7 0 2 1 0 2 2 2 3 3 2 1 1 2 39
14 10 1 1 5 6 6 23 9 2 3 5 4 42 15 1 2 4 4 61 15 1 1 2 2 3 1 1 0 3 2 1 0 1 52
9 7 1 3 5 5 5 24 11 2 1 4 4 48 18 1 2 3 1 56 9 1 2 1 0 2 1 0 2 3 1 0 1 1 48
15 11 2 3 6 0 6 31 12 2 1 5 0 48 15 1 3 3 0 56 10 1 3 1 0 3 0 1 1 3 3 0 1 2 48
14 11 1 1 5 1 5 26 10 2 1 4 3 44 15 2 2 3 0 52 9 1 3 1 0 3 0 3 2 3 1 2 2 2 44
0 2 0 1 0 2 5 1 3 2 1 0 0 0 1 2 1 0 0 0 0 1 2 0 0 1 2 3 0 3 3 2 2 2 0
10 8 2 1 2 8 5 20 8 2 3 2 2 40 15 2 1 2 0 48 10 1 2 1 0 3 3 3 1 2 3 2 1 0 41
18 13 2 0 6 1 6 32 11 2 0 5 0 47 14 1 2 3 0 59 12 2 2 1 0 1 3 0 1 3 0 2 0 2 50
18 13 2 1 6 4 6 31 10 1 3 5 0 56 19 2 2 4 0 63 9 0 2 1 0 0 3 2 1 1 3 0 1 1 53
15 11 1 2 6 4 6 36 15 2 0 5 0 53 15 1 2 3 0 60 9 0 2 1 0 0 1 1 2 3 3 1 2 1 51
11 8 0 2 6 0 6 34 16 2 0 7 0 54 17 1 2 4 0 62 9 1 2 1 0 1 3 1 3 1 2 1 1 2 53
7 6 0 3 4 6 5 23 12 2 1 4 2 41 15 2 3 3 0 47 8 0 3 1 0 2 1 1 3 3 3 1 2 2 40
12 9 0 1 6 7 7 26 11 2 3 6 5 48 18 2 2 5 0 61 14 1 2 2 0 1 0 2 2 1 0 1 0 0 52
9 7 1 0 3 7 4 18 8 1 1 3 4 37 14 2 2 2 1 43 9 2 2 1 1 0 1 0 1 3 0 0 0 2 37
16 12 2 2 7 3 6 28 11 2 1 6 0 47 16 1 2 4 0 60 12 2 2 2 0 2 3 2 0 1 1 0 0 2 51
6 6 1 2 1 8 4 16 8 2 1 1 0 25 8 2 1 1 0 18 0 0 3 0 0 1 3 1 0 3 1 2 2 1 15
19 14 2 1 5 4 6 34 12 2 2 4 1 50 13 1 1 2 0 63 11 0 1 1 0 3 3 3 3 2 2 2 2 0 54
17 11 2 2 6 1 7 33 13 2 1 5 1 51 14 1 2 3 0 59 11 1 1 1 0 1 0 1 1 3 2 2 2 1 50
11 8 0 1 4 5 5 22 10 1 0 4 1 44 16 1 2 3 0 53 10 0 1 1 0 1 1 0 3 2 2 2 1 0 45
11 9 2 1 3 6 4 7 0 1 2 0 8 4 0 2 2 0 7 1 1 1 3 0 4 3 0 2 1 3 2 1 1 2 1
0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 3 2 0 0 0 0 0 2 0 0 1 0 1 3 2 1 1 1 0 0
13 10 1 1 4 4 4 23 9 2 1 3 0 47 17 1 3 3 0 53 9 1 3 1 1 0 1 3 3 2 0 0 1 0 45
15 11 1 1 7 0 6 30 12 2 1 7 0 57 18 1 2 5 0 69 11 0 2 2 0 1 2 2 1 3 2 0 1 1 59
22 14 2 2 7 0 6 36 11 2 1 6 0 62 20 1 1 4 0 65 8 1 2 1 0 3 1 1 0 3 1 2 2 1 55
13 9 1 1 4 6 4 25 10 1 1 4 5 41 13 1 1 2 5 41 4 1 2 0 4 0 0 1 0 3 1 0 1 2 35
14 10 1 1 5 6 5 25 9 1 2 5 1 54 20 2 2 3 0 62 10 1 2 1 0 0 2 2 2 1 1 0 1 2 52
15 10 2 2 4 1 4 28 11 1 1 4 0 46 15 2 2 3 0 52 8 1 2 1 0 3 3 3 2 1 0 2 2 2 44
5 6 0 2 4 7 5 12 7 1 3 4 4 35 16 2 2 3 0 43 10 0 2 1 0 1 1 2 3 3 1 1 1 2 37
25 17 3 0 6 2 6 42 13 2 1 6 0 63 17 1 3 4 0 70 10 0 1 1 0 1 1 3 3 2 0 1 0 0 59
9 7 1 1 3 7 7 21 10 2 2 4 2 47 18 3 1 3 0 57 11 1 2 1 0 0 3 3 2 0 2 0 0 0 48
12 9 1 1 5 2 6 22 9 1 1 4 2 39 14 1 1 2 0 46 9 2 3 1 0 1 0 3 3 2 0 2 2 1 39
14 11 1 1 6 5 7 31 13 2 2 7 1 52 17 1 1 5 0 69 14 1 2 2 0 0 1 0 3 3 0 0 1 2 59
13 10 2 3 5 6 7 28 11 2 2 6 3 47 16 1 3 4 0 51 6 1 2 1 0 3 2 3 3 3 3 2 1 2 43
15 10 1 1 5 4 5 27 10 1 2 4 1 43 13 1 2 3 0 55 10 1 2 1 0 3 1 1 3 2 2 1 2 1 47
13 10 2 1 2 8 4 12 2 2 3 0 8 16 5 2 1 0 8 16 3 0 3 0 5 2 0 3 0 1 0 0 2 2 14
15 11 2 1 3 4 3 25 10 1 1 3 0 40 13 0 2 2 0 45 8 0 1 1 0 3 2 2 0 0 3 2 0 1 38
0 2 0 1 1 8 4 5 4 2 1 1 4 27 15 3 2 1 0 33 6 0 2 1 0 1 2 1 2 3 0 2 1 2 28
15 10 1 2 6 4 6 33 13 3 2 6 1 56 18 2 2 4 0 63 9 0 2 1 0 3 3 1 1 0 0 1 1 0 53
15 11 1 1 4 1 4 22 8 0 1 4 0 44 17 1 2 3 0 50 8 1 3 1 0 0 3 3 1 3 1 0 2 2 42
3 4 1 3 1 8 6 11 7 2 1 1 2 9 3 1 2 0 0 4 0 1 2 0 0 2 3 1 2 3 3 0 1 1 3
5 5 1 1 1 8 4 8 5 3 1 1 3 22 10 1 2 1 0 17 0 2 2 0 0 0 2 3 3 3 0 0 2 0 15
9 7 0 1 6 1 6 23 11 1 0 6 1 47 17 2 2 4 0 53 8 0 2 1 0 3 0 1 1 3 3 2 2 2 45
7 7 1 3 3 5 4 20 10 2 1 3 1 31 10 0 2 2 0 24 0 0 1 0 0 2 1 1 2 0 0 0 2 0 20
14 10 2 2 4 6 5 26 10 2 1 4 2 46 17 1 2 3 0 52 9 1 2 1 0 2 1 1 3 3 2 0 0 2 44
8 6 0 1 4 4 5 21 10 2 1 3 0 48 19 2 1 3 0 54 8 0 2 1 0 1 2 3 3 0 1 1 2 0 46
9 7 1 1 1 8 3 5 0 2 3 0 8 1 0 2 3 0 4 0 0 2 2 0 6 0 0 3 2 3 0 0 1 2 0
17 12 2 1 5 6 7 0 10 1 2 5 3 25 16 2 3 3 0 40 12 1 2 1 0 1 1 3 2 3 0 2 1 2 34
12 10 1 1 6 0 6 28 13 2 1 6 0 51 18 1 3 4 0 65 13 2 3 2 0 1 1 1 0 3 0 2 1 2 56
15 11 2 1 3 7 4 28 10 2 2 3 3 36 10 0 2 2 0 33 3 2 2 0 0 1 2 1 1 2 0 2 1 1 28
20 13 3 2 5 6 6 28 8 1 2 5 0 49 16 1 2 4 0 54 7 0 1 1 0 1 3 3 2 3 0 2 2 2 46
11 9 2 1 2 6 3 15 6 2 2 1 2 26 9 2 3 1 0 26 4 0 1 0 0 1 1 2 1 3 3 1 1 2 22
19 12 3 3 3 7 5 26 8 2 3 3 3 42 13 1 1 2 0 54 11 1 2 1 0 3 1 3 2 0 1 2 0 0 46
11 9 1 0 4 5 5 29 13 2 1 4 1 48 15 2 2 2 0 57 10 1 3 1 0 1 1 3 3 2 1 1 2 0 48
17 13 2 1 6 1 6 29 10 1 1 6 0 59 21 2 1 4 0 69 11 2 2 1 0 3 2 0 2 1 3 2 0 1 58
10 8 2 1 2 8 4 18 7 1 2 2 3 34 13 2 1 1 0 27 0 2 1 0 0 0 1 2 3 0 1 0 0 0 23
10 9 0 1 6 6 7 28 12 2 1 5 1 51 17 2 1 3 0 56 9 1 3 1 0 1 3 3 1 0 3 1 2 0 48
14 10 1 1 6 3 6 28 11 2 2 6 0 48 15 1 2 3 0 49 6 0 1 1 0 0 3 1 2 2 3 0 2 0 41
15 11 2 1 2 6 3 21 6 1 1 2 4 33 10 2 2 1 1 27 0 1 1 0 0 3 2 3 3 1 2 1 2 2 23
18 13 1 0 6 2 6 33 12 2 1 5 4 60 20 2 2 4 0 62 6 0 1 1 0 1 0 3 3 0 2 1 2 0 53
15 10 1 1 6 0 6 35 14 2 1 6 0 28 0 3 1 0 0 28 3 1 2 0 0 3 0 1 2 1 1 2 2 1 24
18 12 2 3 5 3 6 30 10 1 1 4 6 41 11 0 2 3 5 51 10 1 2 1 4 2 0 1 0 1 0 0 1 1 43
10 8 1 1 5 1 6 23 10 1 1 5 0 41 15 2 2 3 0 43 7 2 2 1 0 1 3 2 1 3 0 2 0 2 36
15 11 1 1 5 6 6 31 12 2 0 5 3 57 19 2 2 3 2 67 10 1 2 1 0 2 1 0 0 3 1 0 1 1 57
15 11 1 1 6 2 5 31 12 2 1 6 1 59 20 2 2 4 0 69 12 1 2 2 0 3 1 3 3 2 3 1 2 0 59
5 5 0 1 4 2 5 19 11 1 0 4 0 38 14 0 1 3 0 43 8 1 2 1 0 3 3 1 1 0 2 2 1 1 36
18 12 1 1 5 1 5 30 10 1 0 4 0 51 15 2 3 3 0 52 7 0 2 1 0 2 1 0 2 3 2 0 0 2 45
15 10 2 1 4 7 6 18 5 1 1 1 8 33 12 2 2 1 5 30 2 1 2 0 1 3 0 0 1 2 3 1 0 0 25
14 10 1 2 7 4 6 30 12 2 1 6 0 61 21 2 2 4 0 70 11 0 3 2 0 2 2 0 3 3 2 1 0 2 59
13 9 1 1 5 5 5 20 7 1 2 3 7 34 11 1 1 2 1 43 9 0 2 1 0 2 0 0 2 3 3 0 0 2 36
9 8 1 1 3 7 4 19 9 2 0 2 4 24 6 1 1 1 2 18 0 0 2 0 0 2 2 1 0 2 2 0 1 0 15
7 7 0 0 2 6 3 15 7 2 2 2 0 34 14 1 1 2 0 41 9 0 2 1 0 0 2 3 1 0 3 0 2 0 35
10 8 1 1 3 7 6 21 9 1 1 3 6 39 15 1 2 2 3 45 7 0 3 1 3 0 0 3 2 1 0 1 2 2 38
12 9 1 1 4 1 4 19 7 1 2 4 0 44 18 1 2 3 0 47 7 2 1 1 0 1 2 2 1 0 3 2 0 1 40
16 11 1 1 6 2 6 34 12 2 1 5 0 60 19 1 2 4 0 68 10 0 2 1 0 2 2 3 2 3 2 0 1 1 58
16 11 2 1 3 5 4 28 10 2 2 3 0 47 15 1 2 2 0 47 5 0 2 1 0 0 2 1 1 0 3 0 1 1 40
10 7 0 1 5 3 5 20 9 1 2 4 3 40 16 2 2 3 4 44 6 1 1 1 0 0 0 3 0 3 2 1 1 1 37
12 9 1 2 6 3 6 26 11 1 3 5 0 42 13 0 2 3 0 43 6 1 2 1 0 2 3 3 2 0 0 1 2 1 37
10 9 1 3 4 6 4 6 0 2 3 0 8 1 0 2 2 0 8 0 0 0 2 0 5 3 0 2 0 1 1 2 0 1 0
12 9 1 1 4 6 4 20 8 2 3 3 0 36 12 0 1 2 0 41 8 0 1 1 1 1 2 3 3 3 0 2 1 2 35
11 8 0 1 5 3 4 24 10 2 3 5 0 53 20 3 3 4 0 57 8 0 2 1 0 1 2 3 2 3 1 2 2 1 48
16 12 2 1 4 3 4 29 10 1 1 4 0 48 14 1 2 3 0 57 9 0 2 1 0 1 2 1 0 1 2 2 1 1 48
0 11 1 1 6 2 7 16 11 1 1 6 4 50 23 3 3 4 0 52 7 1 3 1 0 2 0 1 1 3 2 0 2 2 44
24 15 2 1 7 1 7 39 13 2 2 7 2 58 16 0 2 4 4 65 9 1 2 1 0 2 0 3 0 2 2 0 2 0 55
9 7 0 1 6 1 6 17 8 1 3 6 1 40 18 2 2 4 0 55 13 0 3 2 0 1 0 3 1 3 0 2 1 1 47
13 10 1 1 5 4 5 29 12 1 1 6 2 50 17 1 3 4 0 57 9 0 1 1 0 2 2 3 1 3 0 0 2 1 48
12 10 2 3 5 2 6 24 9 1 1 6 0 52 20 1 2 4 0 52 5 0 1 1 0 3 3 0 2 2 3 2 0 0 44
